MATRICULA;NOME;REPROVACOES_DE;REPROVACOES_EM;REPROVACOES_MF;REPROVACOES_GO;NOTA_DE;NOTA_EM;NOTA_MF;NOTA_GO;INGLES;H_AULA_PRES;TAREFAS_ONLINE;FALTAS;PERFIL
790940;Christie Neila de Cardozo;0;0;0;0;5.5;5.0;5.2;5.2;1.0;3;0;5;DIFICULDADE
699943;OlÃ­via FÃ¡tima da Silva Rosatto;0;0;0;0;5.6;7.0;7.9;6.3;1.0;5;5;3;HUMANAS
457277;MÃ¡rcio Albano da Serra JÃºnior;0;0;0;0;6.1;5.8;7.0;5.3;0.0;2;4;3;DIFICULDADE
104729;Anakin Neznern;1;3;3;1;0.0;0.0;0.0;0.0;1.0;5;3;3;DIFICULDADE
813264;Selma Wendy de Oliva;0;0;0;0;6.4;6.1;5.5;;1.0;1;5;3;DIFICULDADE
536031;Luke Fred Sifremel;0;0;0;0;6.9;7.2;6.0;6.4;0.0;12;5;4;EXATAS
335812;VerÃ´nica Trevisan;0;0;0;0;6.9;6.9;6.8;6.1;;2;6;5;DIFICULDADE
203829;Nivaldo Ismael Deldivolpli;1;3;1;3;0.0;0.0;0.0;;1.0;4;1;3;DIFICULDADE
866847;Mayra SÃ­lvia dos Santos Branco Maciel;0;0;0;0;5.9;5.6;6.5;;1.0;2;2;6;DIFICULDADE
933102;Caroline de Oliveira;0;0;0;0;6.6;6.1;5.1;5.8;;4;4;4;DIFICULDADE
442081;Hellen do PiauÃ­ Henalu de Souza;0;0;0;0;4.9;4.6;5.8;4.4;1.0;3;2;6;DIFICULDADE
556167;Xerxes de Padilha;0;0;0;0;6.3;6.2;7.2;5.9;0.0;3;5;5;DIFICULDADE
662963;Luciano Itomeol Oarn;0;0;0;0;6.6;7.1;4.9;;0.0;3;0;4;DIFICULDADE
923849;Ismael Quirino de Aguiar Iedu;0;0;0;0;5.9;6.7;5.9;;1.0;13;3;5;DIFICULDADE
462049;Rosimeire Luzimara da Silva;1;1;3;1;0.0;0.0;0.0;0.0;1.0;3;1;6;DIFICULDADE
204937;VerÃ´nica de SÃ£o Pedro;0;0;0;0;5.4;6.1;6.7;;1.0;2;2;6;DIFICULDADE
634396;Hilda de Brito Gomes da Silva;1;1;1;1;0.0;0.0;0.0;0.0;1.0;2;4;5;DIFICULDADE
299142;Everaldo Wilson de Ãlvares;0;0;1;1;7.4;8.5;0.0;0.0;0.0;7;5;3;EXATAS
617045;Caio AntÃ´nio de Souza;0;0;0;0;6.0;4.9;5.7;5.6;0.0;5;0;3;DIFICULDADE
450739;ElÃ³i Jardel Bizviarnman;1;1;1;1;0.0;0.0;0.0;0.0;1.0;5;5;8;DIFICULDADE
745602;Sabrina Marcela de GuimarÃ£es;0;0;0;0;6.8;5.9;5.7;5.5;1.0;6;6;2;DIFICULDADE
620348;Eduarda ThaÃ­ssa Rosa d'Ãvila da Mata;0;0;0;0;7.4;8.0;7.9;7.5;;4;5;3;MUITO BOM
905696;Roseli Asolsem de Souza;0;0;0;0;6.5;7.3;9.1;;1.0;16;6;2;HUMANAS
688344;Roger Teles Dutra;0;0;0;0;6.5;6.9;7.2;7.2;0.0;3;4;6;HUMANAS
727969;Ãureo Zaaho;0;0;0;0;5.3;6.4;6.2;5.2;1.0;2;6;4;DIFICULDADE
900692;Valter de GusmÃ£o Terceiro;0;0;0;0;6.4;6.1;5.9;6.0;;4;2;6;DIFICULDADE
865583;Camila Pinto;0;0;0;0;6.8;7.1;7.0;7.2;;3;3;4;HUMANAS
707536;Vanda Nite Sudriov;0;0;0;0;5.5;5.6;4.6;5.5;;3;5;2;DIFICULDADE
593338;Laerte GÃ³is de Ramos JÃºnior;0;0;0;0;6.1;5.3;5.2;4.2;1.0;4;5;3;DIFICULDADE
554834;Caio Achoman;0;0;0;0;6.3;5.9;6.0;5.1;1.0;3;4;4;DIFICULDADE
557239;Camilo EugÃªnio Bikuse da Gama;0;0;0;0;7.2;6.9;6.6;7.1;0.0;9;5;1;EXATAS
928991;Helder Wesley de Barbosa JÃºnior;0;0;0;0;6.6;6.2;5.0;4.8;0.0;3;1;6;DIFICULDADE
227019;Clarice Luzinete Lenarrez;1;3;1;1;0.0;0.0;0.0;0.0;;4;1;4;DIFICULDADE
128893;Nilton do MaranhÃ£o Nube da PaixÃ£o;0;0;0;0;5.7;6.3;5.7;;1.0;17;7;1;DIFICULDADE
568307;Maria de Souza Couto;0;0;0;0;7.7;8.3;7.8;;0.0;12;5;2;EXATAS
530965;Olavo David de Iglesias;1;1;1;1;0.0;0.0;0.0;0.0;1.0;4;2;3;DIFICULDADE
303127;AndrÃ© Josiel de Andrade;0;0;0;0;6.6;7.0;5.7;6.9;1.0;2;1;6;DIFICULDADE
992026;Ricardo Isdaei;0;0;0;0;6.5;6.7;5.5;;0.0;1;5;3;DIFICULDADE
910890;Dante de OsÃ³rio;0;0;0;0;6.8;6.3;6.4;6.2;;4;5;3;DIFICULDADE
522790;FelÃ­cia VÃ¢nia Kete CraloÃ£o;0;0;1;1;6.3;6.0;0.0;0.0;1.0;5;2;5;DIFICULDADE
791580;Alana de GusmÃ£o Apocivuman;0;0;0;0;6.1;5.5;5.9;5.4;1.0;4;0;8;DIFICULDADE
754639;Bento Opo JÃºnior;0;0;0;0;6.2;6.2;7.1;;1.0;5;5;2;DIFICULDADE
868636;Sandra dos Santos;0;0;0;0;5.0;4.8;5.2;4.9;1.0;1;2;4;DIFICULDADE
523569;Arnaldo de Barbosa Oeman;0;0;0;0;6.9;4.7;6.1;;1.0;6;5;3;DIFICULDADE
173480;Oliver de MendonÃ§a;0;0;0;0;7.2;7.2;6.0;6.2;1.0;5;2;6;EXATAS
416533;Nicolau Flaiy;0;0;0;0;7.4;7.9;5.1;7.4;0.0;5;2;7;EXATAS
218145;Baltazar Emmyzov de Alencar Ygaz;0;0;0;0;6.4;6.2;6.1;;1.0;2;5;3;DIFICULDADE
693719;Priscila Tatiane Portugal;3;1;3;1;0.0;0.0;0.0;0.0;0.0;0;3;6;DIFICULDADE
398139;Genir de Souza;0;0;0;0;6.6;7.1;5.7;4.4;0.0;3;1;6;DIFICULDADE
867129;Martin Anderson d'Ãvila Klein;0;0;0;0;5.1;4.6;4.8;4.6;;3;2;7;DIFICULDADE
150165;SÃ´nia PatrÃ­cia dos Pinhais Iamoz Sinivic;3;1;1;1;0.0;0.0;0.0;0.0;1.0;4;5;3;DIFICULDADE
804005;Moacyr da Silva;0;0;0;0;7.3;7.6;7.6;6.6;0.0;2;5;5;MUITO BOM
979963;IsaÃ­as de Salgado;0;0;0;0;6.1;5.9;5.3;5.3;;2;2;6;DIFICULDADE
635660;RosÃ¢ngela Regina Jaisaer da Gama Doha;0;0;0;0;5.1;5.8;5.5;4.9;1.0;4;2;4;DIFICULDADE
758255;Luzia Arenpe da Silva de Novais;1;1;1;1;0.0;0.0;0.0;0.0;1.0;3;0;4;DIFICULDADE
376329;Rosa Lata de GuimarÃ£es da Lira;0;0;0;0;6.6;7.1;7.1;6.3;1.0;13;6;1;DIFICULDADE
926777;CÃ¡ssia Yauru Schmidt de Munhoz;0;0;0;0;5.6;5.6;5.6;5.6;1.0;0;5;8;DIFICULDADE
863876;Karina Fuche de Trindade;0;0;0;0;6.3;4.7;5.3;5.0;0.0;3;5;6;DIFICULDADE
710453;Rivaldo Francisco do Prado de Malta;0;0;0;0;6.6;6.9;6.7;6.3;1.0;2;1;6;DIFICULDADE
602064;JoÃ£o Felipe de Ramos;0;0;0;0;5.8;6.1;5.0;4.8;0.0;4;2;3;DIFICULDADE
136432;Martinho Lino de Lima;0;0;0;0;7.5;7.8;5.6;7.1;0.0;15;6;2;EXATAS
430813;VÃ­vian Priscila de Britto Uivic;0;0;0;0;6.6;6.4;5.9;5.0;1.0;3;1;6;DIFICULDADE
958198;Rosilda Catarina Nitlirna de Carvalho;0;0;0;0;5.0;5.6;6.0;4.9;1.0;3;1;6;DIFICULDADE
225591;Graziele Branco;0;0;0;0;6.2;5.8;6.3;4.5;1.0;3;3;3;DIFICULDADE
873644;Sandra Elaine Pruy Mineiro Gomes;0;0;0;0;6.9;7.0;5.8;6.6;1.0;4;0;3;DIFICULDADE
779613;Hugo Tapi;1;3;3;1;0.0;0.0;0.0;0.0;1.0;3;2;5;DIFICULDADE
302783;Suellen Bahia Omdeov Isen;0;0;0;0;6.7;6.7;5.9;5.5;;3;5;2;DIFICULDADE
218580;ClÃ¡udia QuitÃ©ria dos Santos Otheflei Gake;0;0;0;0;6.2;6.1;5.8;;;4;2;3;DIFICULDADE
505757;Demilson Sylkarnbea;0;0;0;0;6.9;6.7;4.7;;1.0;2;4;3;DIFICULDADE
571733;VÃ­vian Roberta Guedes de GusmÃ£o;0;0;0;0;7.2;7.1;7.2;5.7;0.0;5;5;3;EXATAS
782201;Josilda Wilason de Ramos;0;0;0;0;6.5;5.9;5.2;;0.0;2;0;3;DIFICULDADE
877461;Kiara de Rezende Garnbro;0;0;0;0;5.1;4.3;6.3;5.1;1.0;2;2;3;DIFICULDADE
826166;JoÃ£o Ali Ydego;0;0;0;0;6.6;6.5;7.5;5.6;1.0;4;2;6;DIFICULDADE
547844;Catarina Samanta Pareshi de Iglesias;0;0;0;0;5.7;5.6;5.8;5.8;1.0;4;5;2;DIFICULDADE
568428;Denise da Cruz;0;0;0;0;6.3;5.6;6.6;5.3;0.0;25;5;3;DIFICULDADE
199439;SÃ´nia de Souza;0;0;0;0;4.9;5.6;4.7;5.1;0.0;3;3;5;DIFICULDADE
838788;Mayra Zara Prale Torres;0;0;0;0;6.4;6.3;4.7;6.4;1.0;2;2;6;DIFICULDADE
603390;Andressa TÃ¡bata da Silva de Cabral;0;0;0;0;6.1;5.9;4.6;6.1;0.0;5;2;3;DIFICULDADE
352547;Wagner Benjamin Guerra;0;0;0;0;8.0;8.8;9.2;8.0;1.0;14;4;4;MUITO BOM
875118;Ali de Menezes dos Santos;0;0;0;0;5.9;5.1;5.0;;0.0;3;1;7;DIFICULDADE
360616;AndrÃ©ia Regina da Silva dos Santos Portugal;0;0;0;0;6.5;7.5;9.6;6.7;0.0;14;5;3;MUITO BOM
499982;Leo Amarildo Rossi de Peres Moreno;0;0;0;0;6.7;5.8;5.4;4.8;1.0;8;4;4;DIFICULDADE
396818;Dante Usa;0;0;1;1;5.7;6.3;0.0;0.0;1.0;3;1;6;DIFICULDADE
856095;Roberta de Barbosa Ochimmoma;0;0;0;0;6.9;5.7;6.4;6.0;;15;5;6;DIFICULDADE
419149;Omar Emanoel Umian da Silva Ceca;0;0;0;0;7.5;7.5;6.9;;1.0;3;5;3;EXATAS
757072;LÃ©ia da NÃ³brega;0;0;0;0;6.6;6.4;4.9;6.5;;4;1;2;DIFICULDADE
572787;Madalena PovuÃ£ Kuro;0;0;0;0;6.4;6.8;5.1;5.4;1.0;2;0;4;DIFICULDADE
470165;Vanessa Marlene GÃ³is de Vasconcelos;0;0;0;0;5.8;5.7;4.9;5.0;1.0;4;4;5;DIFICULDADE
237302;Elisa Daniela de Souza da PaixÃ£o;0;0;0;0;5.8;4.7;5.6;;1.0;2;2;6;DIFICULDADE
764441;Neila de Oliveira;0;0;0;0;4.4;5.5;5.6;6.2;0.0;5;5;1;DIFICULDADE
324525;Washington de Souza Papi;0;0;0;0;7.9;8.3;10.0;8.0;0.0;13;7;2;EXCELENTE
219079;MaÃ­sa Maciel Trevisan;1;1;3;1;0.0;0.0;0.0;0.0;1.0;4;1;7;DIFICULDADE
947515;Ã‚ngela dos Santos;0;0;0;0;5.6;5.9;5.4;5.8;1.0;2;2;6;DIFICULDADE
751933;CÃ©sar Dias Preto;0;0;0;0;7.9;7.8;6.6;7.1;1.0;17;5;2;EXATAS
757636;Robert de Medeiros TristÃ£o JÃºnior;1;1;1;1;0.0;0.0;0.0;0.0;0.0;3;1;6;DIFICULDADE
221596;JoÃ£o Milton do ParanÃ¡;0;0;0;0;5.9;5.9;9.0;6.9;0.0;9;5;1;HUMANAS
548606;Gilmar de Godoy;0;0;0;0;5.4;4.8;5.4;4.5;0.0;3;1;2;DIFICULDADE
561221;Helder Reinaldo de Alencar Sanches;0;0;0;0;7.2;7.3;5.6;;1.0;6;3;4;EXATAS
433289;Silvair Ronaldo de Pacheco da Luz;1;1;1;1;0.0;0.0;0.0;0.0;0.0;7;5;3;DIFICULDADE
667523;Martin de OsÃ³rio Tsusagape;0;0;0;0;6.0;5.8;5.0;4.6;0.0;4;4;3;DIFICULDADE
464251;Osvaldo de Diniz Brasil dos Santos Neto;3;1;1;1;0.0;0.0;0.0;0.0;0.0;7;6;5;DIFICULDADE
965406;Amarildo OsÃ©as Mercado;0;0;0;0;6.1;6.2;7.4;6.7;0.0;12;4;1;HUMANAS
534589;Luzinete Gilmara de Pereira;0;0;0;0;7.3;7.5;8.2;7.7;0.0;11;6;3;MUITO BOM
820618;Hilda LaÃ­s de Padilha;3;1;1;1;0.0;0.0;0.0;0.0;0.0;7;5;8;DIFICULDADE
114358;Eduarda Ana de Martins;0;0;0;0;6.1;6.7;5.6;5.2;1.0;2;5;3;DIFICULDADE
937354;Zulmira Camila Pimenta Preto Pazeposu;0;0;0;0;6.0;6.2;5.2;5.6;0.0;9;3;5;DIFICULDADE
519636;Cirilo Leonardo de Ferraz IrnbboÃ£o;0;0;0;0;6.0;5.1;5.7;5.9;1.0;3;3;5;DIFICULDADE
249494;Luzia da Silva;0;0;0;0;7.7;7.8;8.2;8.0;0.0;5;2;4;MUITO BOM
261144;Ricardo JÃºlio Igreja da Silva;0;0;0;0;6.7;6.6;5.5;4.9;0.0;3;5;3;DIFICULDADE
253226;Robson da EncarnaÃ§Ã£o Jangada;0;0;0;0;7.1;6.5;6.8;7.3;;5;5;2;HUMANAS
912290;Ramon de Pereira;0;0;0;0;6.1;5.4;6.5;5.5;1.0;3;3;4;DIFICULDADE
800586;Gislaine Denise da Silva;0;0;0;0;7.2;6.5;5.2;6.3;;2;0;2;DIFICULDADE
921847;Meire Carolina da Silva Gutierrez;0;0;0;0;6.6;5.5;7.0;6.0;;2;3;3;DIFICULDADE
641793;HeloÃ­sa Mercado Yaribi;0;0;0;0;7.5;7.9;6.5;7.4;0.0;2;0;5;EXATAS
996603;Rosimeire QuitÃ©ria Udly da Silva Orncrami;0;0;0;0;5.9;6.1;5.2;5.0;1.0;2;5;6;DIFICULDADE
387438;JosÃ© Edson Gomes;0;0;0;0;7.0;6.1;8.0;5.2;0.0;12;5;3;DIFICULDADE
526433;Heron Oiarni Yatsuregi de Teixeira;0;0;0;0;6.7;6.6;4.8;5.1;0.0;2;3;4;DIFICULDADE
153545;Arnaldo Robert Soia;0;0;0;0;6.4;5.9;4.7;5.9;;3;5;4;DIFICULDADE
240978;Leo Gabriel de Souza;1;1;1;3;0.0;0.0;0.0;0.0;0.0;2;4;3;DIFICULDADE
416973;VerÃ´nica Dilma de Farias CÃ¢mara;0;0;0;0;6.9;6.3;7.4;5.5;0.0;11;5;3;DIFICULDADE
438018;Jeferson OsÃ³rio de Souza;0;0;0;0;7.9;8.5;10.6;8.7;1.0;15;6;3;EXCELENTE
666480;Jairo Gliu;0;0;0;0;5.1;4.5;5.6;4.9;0.0;3;0;5;DIFICULDADE
440549;DÃ©cio de Braga TristÃ£o JÃºnior;0;0;1;3;5.8;5.8;0.0;0.0;1.0;8;5;3;DIFICULDADE
319002;Anakin dos Santos;0;0;0;0;5.6;5.6;6.2;5.3;1.0;5;0;3;DIFICULDADE
590189;Jesus Heron Norne;0;0;0;0;7.5;8.2;8.4;;1.0;12;5;3;EXATAS
996557;AdÃ´nis Biea Yavic Enavic;0;0;0;0;5.9;5.9;5.2;;1.0;5;3;3;DIFICULDADE
448065;Vitor Thiago Dias;0;0;0;0;7.2;8.2;8.0;7.3;1.0;9;4;1;MUITO BOM
505774;Luzia Ebisso Weber;0;0;0;0;7.8;7.6;6.8;7.0;1.0;13;6;3;EXATAS
729077;Eliomar Marli dos Santos;0;0;0;0;6.2;5.3;4.8;5.4;1.0;12;7;3;DIFICULDADE
195490;Pablo de Souza;0;0;0;0;7.0;7.0;5.7;6.5;1.0;8;3;3;EXATAS
778088;Olga de Lacerda;0;0;0;0;5.4;5.0;5.3;5.5;;13;5;3;DIFICULDADE
448423;Ingrid SÃ´nia dos Santos;0;0;0;0;6.7;6.7;7.3;6.9;0.0;11;5;3;HUMANAS
261808;OsÃ©as Guedes Weber;0;0;0;0;7.0;6.6;8.1;6.6;;11;7;2;HUMANAS
329368;SÃ­lvia Luiza da Silva;0;0;0;0;7.5;7.7;8.1;7.3;0.0;23;7;1;MUITO BOM
753876;Ana do Vale de Iglesias MourÃ£o;1;1;1;1;0.0;0.0;0.0;;0.0;2;4;4;DIFICULDADE
954242;Joaquim de SimÃµes;0;0;0;0;6.0;7.9;7.3;;1.0;4;2;5;DIFICULDADE
565756;Ismael Cleberson Wogo;0;0;1;3;6.3;4.8;0.0;0.0;1.0;3;5;6;DIFICULDADE
495121;Solange de Malta;0;0;0;0;4.5;4.6;5.6;;1.0;4;3;4;DIFICULDADE
467900;AndrÃ© da ConceiÃ§Ã£o;1;1;3;1;0.0;0.0;0.0;0.0;0.0;4;5;1;DIFICULDADE
247431;Hilda Fontes da Silva;0;0;1;1;5.9;4.8;0.0;0.0;1.0;2;2;5;DIFICULDADE
769843;Jeferson Otto de Jesus Neto;0;0;0;0;6.1;4.8;6.1;;1.0;3;3;3;DIFICULDADE
601287;Wendy Rita de Viana da Silva;1;1;3;1;0.0;0.0;0.0;0.0;0.0;6;0;3;DIFICULDADE
901341;Poliana Izzy de Oliveira;0;0;0;0;6.2;6.9;6.0;;0.0;2;5;4;DIFICULDADE
389294;Francielle do PiauÃ­;0;0;0;0;5.2;5.3;5.2;4.9;0.0;3;5;2;DIFICULDADE
777914;Sheila AhiztoÃ£o de Arantes;0;0;0;0;6.7;6.5;5.9;5.7;0.0;6;4;3;DIFICULDADE
803938;Beatriz de LeÃ£o Uryo;0;0;0;0;6.6;4.4;4.6;5.4;1.0;5;2;6;DIFICULDADE
880877;Murilo da Silva de BrandÃ£o;0;0;0;0;6.6;5.2;5.1;4.8;1.0;6;0;2;DIFICULDADE
177704;Alisson Miguel da NÃ³brega;0;0;0;0;6.6;6.4;6.1;5.8;0.0;9;0;2;DIFICULDADE
586887;Camila de Campos Castelo;0;0;0;0;7.4;7.8;7.5;7.2;1.0;5;0;6;MUITO BOM
765694;MÃ´nica EtosheÃ£;0;0;0;0;6.2;6.7;5.0;5.1;1.0;3;0;3;DIFICULDADE
734799;Nilo Iago de Oliveira MourÃ£o;0;0;0;0;5.6;5.2;5.5;;1.0;5;3;4;DIFICULDADE
621783;Guiomar Dilma Urnvibresirn;1;1;1;1;0.0;0.0;0.0;0.0;1.0;4;2;3;DIFICULDADE
692117;Jacinto de Diniz;0;0;0;0;6.0;5.8;5.1;4.8;1.0;3;3;5;DIFICULDADE
941583;Otto EmÃ­lio de Paranhos;1;1;1;1;0.0;0.0;0.0;0.0;0.0;4;2;4;DIFICULDADE
771368;Damares Melanie AmunalÃ£ de Cabral;0;0;0;0;5.4;5.4;4.7;5.2;0.0;7;4;4;DIFICULDADE
160196;Anne Magali Rosatto Gomes de Medeiros;0;0;0;0;7.3;7.9;7.5;6.5;0.0;9;5;3;MUITO BOM
272934;Davi de Souza;0;0;0;0;6.7;6.5;4.5;5.5;0.0;3;5;3;DIFICULDADE
469792;Melissa Estrada;1;3;1;1;0.0;0.0;0.0;;1.0;3;3;3;DIFICULDADE
243637;CÃ©sar PinhÃ£o de Brito;0;0;0;0;6.8;6.4;6.0;4.7;0.0;3;2;6;DIFICULDADE
560922;Carolina de Oliveira da Silva Vorne;0;0;0;0;6.0;4.8;5.3;5.6;1.0;4;3;5;DIFICULDADE
277965;Rosa de Sampaio;0;0;0;0;6.4;6.9;6.5;;0.0;2;4;4;DIFICULDADE
952679;Edilene Paula da Silva de Monteiro;0;0;0;0;6.0;6.3;5.0;5.9;1.0;5;2;6;DIFICULDADE
934174;Mirela Francielle Gomes;0;0;0;0;7.6;7.8;7.9;7.4;0.0;13;5;1;MUITO BOM
456096;Oliver Gyawoan;0;0;0;0;6.4;6.6;5.5;6.6;;2;0;3;DIFICULDADE
220666;Elisete de Tozetto;0;0;0;0;6.6;6.3;5.4;5.7;1.0;2;5;3;DIFICULDADE
411216;Fabiana Kelly de Nogueira;1;1;1;1;0.0;0.0;0.0;0.0;;3;0;8;DIFICULDADE
469609;Giuseppe Penedo;1;3;1;1;0.0;0.0;0.0;0.0;0.0;4;5;3;DIFICULDADE
902512;Alisson Martinho Bezo;0;0;0;0;7.1;6.6;5.5;4.6;1.0;2;4;4;DIFICULDADE
238450;Ivan Yopa;0;0;1;1;6.0;6.0;0.0;0.0;0.0;5;5;3;DIFICULDADE
801130;Hilton SebastiÃ£o de Lisboa;0;0;0;0;7.5;6.9;6.6;7.2;0.0;3;3;3;EXATAS
883607;LaÃ­s Trili;0;0;0;0;8.5;8.5;9.9;8.9;;25;5;2;EXCELENTE
373711;Giuseppe Mineiro JÃºnior;0;0;0;0;5.6;5.3;5.5;;;2;3;5;DIFICULDADE
581997;Luzia Muzoyari d'Ãvila de Figueira;0;0;0;0;4.9;4.2;5.1;;1.0;3;2;6;DIFICULDADE
411199;Ezequiel de Lima Dias;0;0;0;0;7.5;7.0;5.3;6.4;0.0;3;6;3;EXATAS
401163;Hildebrando FÃ©lix Tybul;0;0;0;0;6.9;6.9;4.9;5.5;1.0;2;4;3;DIFICULDADE
982443;CÃ©lia de Alves;0;0;0;0;4.4;6.4;4.6;6.3;0.0;3;0;8;DIFICULDADE
834989;Caroline Dliurn Ximenes Schneider;0;0;0;0;5.9;5.5;6.7;;;8;0;2;DIFICULDADE
783979;Juliano AloÃ­sio do Amaral;0;0;0;0;5.7;4.7;5.6;5.4;1.0;7;5;3;DIFICULDADE
440626;Luara NegrÃ£o;0;0;3;1;4.3;5.4;0.0;0.0;1.0;4;3;6;DIFICULDADE
921535;Keyla Torres de Barbosa da Silva;0;0;0;0;7.5;8.0;8.1;8.0;0.0;10;5;1;MUITO BOM
174901;Alberto da GraÃ§a de Oliveira;0;0;0;0;6.0;5.8;6.6;;1.0;2;5;4;DIFICULDADE
702024;Maria VitÃ³ria Castelo dos Reis de Souza;0;0;0;0;7.3;6.7;6.2;5.8;0.0;3;5;3;EXATAS
481816;MÃ´nica Uenman de Sampaio;0;0;0;0;7.0;7.1;8.0;6.2;;4;3;3;MUITO BOM
605647;Karin Yokohe Estrada de Queiroz;0;0;0;0;4.3;5.4;5.8;;1.0;5;3;5;DIFICULDADE
626298;Nicolau Mokotani de Padilha do Amazonas;1;3;1;1;0.0;0.0;0.0;0.0;1.0;5;4;3;DIFICULDADE
140200;Uribe AndrÃ© Rosatto;0;0;0;0;4.9;5.5;4.8;;0.0;11;2;1;DIFICULDADE
385177;Cristina de Toledo da Silva Geizman;0;0;0;0;7.7;7.7;6.3;7.0;;3;5;4;EXATAS
442954;VÃ¢nia NÃ¡dia da Silva de Barbosa;0;0;0;0;6.9;5.5;7.1;5.4;;5;3;4;DIFICULDADE
801090;Suzanne da Silva Bahia;0;0;0;0;6.3;7.2;7.6;7.7;0.0;5;4;3;HUMANAS
883325;Eric MÃ¡rcio de Souza;0;0;0;0;5.0;4.5;5.1;5.3;0.0;3;5;3;DIFICULDADE
325679;Leonara Hidauson Valente;0;0;0;0;6.5;6.5;4.8;4.6;1.0;0;3;3;DIFICULDADE
921922;Ana Elisete Feim;0;0;0;0;6.3;6.3;5.1;;1.0;2;4;4;DIFICULDADE
646854;EugÃªnio Israel Giyofubo Nunes;0;0;0;0;5.8;5.8;6.1;4.8;1.0;2;3;4;DIFICULDADE
773847;Arilda Meire Ecavic FaibumÃ£;0;0;0;0;7.2;7.4;7.5;6.8;;9;5;3;MUITO BOM
259569;Hildebrando de Vieira;0;0;0;0;5.6;4.8;5.1;;0.0;3;4;3;DIFICULDADE
606189;Genir Clara de Souza Lonaman;0;0;0;0;5.3;5.9;6.5;5.5;0.0;3;2;3;DIFICULDADE
626509;Maria Mizoz;0;0;0;0;6.4;6.5;7.5;5.5;1.0;2;2;6;DIFICULDADE
543503;Diana de Alves da Costa;0;0;0;0;5.5;5.7;4.8;;;5;2;6;DIFICULDADE
528034;Bianca VitÃ³ria de Alvim;0;0;0;0;6.6;6.3;5.7;4.8;0.0;3;0;3;DIFICULDADE
487646;NÃºbia Gesoman Isozan da Silva;0;0;1;1;5.9;5.4;0.0;0.0;0.0;2;2;5;DIFICULDADE
506049;Cristiane TristÃ£o;0;0;0;0;5.2;5.6;5.5;5.0;1.0;4;5;3;DIFICULDADE
837109;Mikaella de Pacheco Curnaji;0;0;0;0;5.9;4.7;4.6;5.7;0.0;5;0;6;DIFICULDADE
350105;Zeca Cleberson do Prado;0;0;0;0;5.2;6.2;5.4;6.4;1.0;4;5;3;DIFICULDADE
204294;Christie Keya Miwa Isabrason;0;0;0;0;6.5;6.4;5.6;5.5;;4;5;4;DIFICULDADE
950784;Yasmin Karina de Linhares;0;0;0;0;6.2;6.6;6.3;;0.0;3;2;4;DIFICULDADE
685685;Jonathas EustÃ¡quio Oese de Barbosa Neto;0;0;0;0;7.1;7.3;6.9;;0.0;4;2;6;EXATAS
882514;OtÃ¡vio Willian de Santo AntÃ´nio Nernan da Silva;0;0;0;0;6.1;5.8;5.1;5.6;1.0;3;5;8;DIFICULDADE
979949;Aline de Meireles da Gama Imli;0;0;0;0;7.4;6.9;8.3;7.4;0.0;18;7;1;MUITO BOM
183159;Martinho JosÃ© de Monteiro Mineiro;0;0;0;0;7.0;6.8;6.7;;1.0;2;2;6;DIFICULDADE
986110;ValquÃ­ria ThaÃ­s Fragoso;0;0;0;0;6.5;7.0;4.8;5.6;1.0;5;5;5;DIFICULDADE
636811;Eduardo Zeca da Luz;0;0;0;0;7.4;7.2;7.1;7.3;0.0;2;5;4;MUITO BOM
666527;LÃ­gia Wanda Bybimy;0;0;0;0;6.5;6.9;7.0;;1.0;5;2;4;DIFICULDADE
325482;IsaÃ­as Diogo do Rio de Arruda Iclan;0;0;0;0;7.1;7.0;7.1;6.1;;3;5;6;EXATAS
336642;Isabela de Souza Mercado;0;0;0;0;7.0;7.3;7.4;6.2;;4;4;3;EXATAS
115263;AdÃ­lson Osvaldo Geguna JÃºnior;0;0;0;0;5.9;5.9;5.8;5.8;1.0;5;3;3;DIFICULDADE
238913;Denis Abulyrn;0;0;0;0;7.2;5.3;6.6;;0.0;5;4;4;DIFICULDADE
389220;AngÃ©lica da Silva Glulucraman;0;0;0;0;8.1;8.1;8.2;7.3;0.0;16;5;3;MUITO BOM
691776;Yeda de Tavares Fuvo;0;0;0;0;6.8;6.8;5.8;6.5;1.0;2;3;5;DIFICULDADE
946856;SÃ¢mia Catarina dos Santos;0;0;0;0;6.2;6.3;5.8;6.8;1.0;4;0;4;DIFICULDADE
410113;JosÃ© Rosatto da Costa;0;0;0;0;5.9;5.5;7.7;6.2;1.0;2;3;5;DIFICULDADE
994334;Artur de Soares;0;0;0;0;6.6;6.3;6.0;5.0;0.0;3;4;3;DIFICULDADE
141112;Robert Everton de Alvarenga;0;0;0;0;6.3;5.7;5.9;4.8;;3;5;1;DIFICULDADE
195457;AÃ©cio Luke de GusmÃµes Vuwo;0;0;0;0;6.7;6.3;5.7;5.7;1.0;4;3;5;DIFICULDADE
871222;Anna Eleriane Bachiroso de Bezerra;0;0;0;0;6.6;6.5;5.4;6.5;0.0;3;5;3;DIFICULDADE
945134;Wagner Adriano Guerra Zicil de Silveira;0;0;0;0;6.2;6.3;5.7;5.4;0.0;5;5;3;DIFICULDADE
921695;Suely Schmidt de Meireles;0;0;0;0;4.9;6.1;5.7;5.9;1.0;3;1;6;DIFICULDADE
